Time,mdm2,p53p,p53,siah,atm_p,nbs1_p,arf,bcatenin,Damage,p53pmdm2,p53mdm2,atm,nbs1,arfmdm2,siahbcatenin
565.556555655582,1.40015677390796,13.6968171189335,0.232144946478705,1.07892791087494,0.998560774495105,0.907982604517547,0.0134772712901012,0.13113039049411,1.21078415546335,0.0882046879177629,0.313210404846725,0.00143922550489138,0.092017395482455,0.142349290997747,0.212056526417918
565.686568656882,1.41284746581364,13.7212110623514,0.231118692525723,1.08620311128908,0.99855880439597,0.907980965342548,0.0133368546930779,0.130277200277642,1.20921985204865,0.0892062736151334,0.314745770926822,0.00144119560402673,0.0920190346574541,0.142136717215247,0.212098929587203
565.816581658182,1.42559105171258,13.7453168738902,0.230098310861748,1.09347556240224,0.99855682796427,0.907979320590481,0.0131986858254569,0.129435461236317,1.20765481386664,0.0902130097376892,0.316276012032926,0.00144317203572617,0.0920206794095206,0.141926226032846,0.212140942338889
565.946594659482,1.43838715276974,13.7691345108984,0.229083801723451,1.10074499089,0.998554845221979,0.907977670278508,0.0130627511514021,0.12860497445213,1.20608908182035,0.0912248342271013,0.317801079666762,0.00144515477801757,0.0920223297214942,0.141717760140169,0.21218256954331
566.076607660782,1.45123530493119,13.7926639439127,0.228075162698657,1.10801112832199,0.998552856191231,0.90797601442393,0.0129289395701145,0.127785545255523,1.20452269664108,0.0922416850557836,0.319320928902921,0.00144714380876575,0.0920239855760724,0.141511359942848,0.212223815424315
566.206620662082,1.4641350690692,13.8159051573275,0.227072392359669,1.11527371035918,0.998550860894325,0.907974353044191,0.0127971718208136,0.126976982847386,1.20295569888591,0.0932634996066622,0.320835514739564,0.00144913910567188,0.0920256469558107,0.141307037088309,0.212264684286592
566.336633663382,1.47708598094835,13.8388581489328,0.22607548983637,1.12253247691597,0.998548859353722,0.907972686156879,0.0126673471516713,0.12617910031416,1.20138812893622,0.0942902148269129,0.322344792533775,0.00145114064627414,0.092027313843123,0.141104827299286,0.212305180289244
566.466646664682,1.49008773559093,13.8615229305645,0.225084450581224,1.12978717180733,0.998546851592048,0.90797101377972,0.0125395233551332,0.12539171443267,1.19982002699574,0.0953217671401214,0.323848721832106,0.001453148407949,0.092028986220282,0.140904609123906,0.212345307730353
566.596659665982,1.50313999321264,13.8838995270029,0.224099268073682,1.13703754290148,0.998544837632086,0.907969335930582,0.0124137160655564,0.12461464568262,1.19825143308887,0.0963580928224182,0.325347264953675,0.00145516236791062,0.0920306640694194,0.140706303950215,0.212385070829795
566.726672667282,1.51624241467264,13.9059879758851,0.223119930126389,1.14428334201286,0.998542817496785,0.907967652627476,0.0122899221137691,0.123847718157404,1.19668238705897,0.0973991282638935,0.326840390481887,0.00145718250321174,0.0920323473725261,0.140509850487764,0.212424473771137
566.856685668582,1.52939451534528,13.927788327155,0.222146427859838,1.15152432498576,0.998540791209253,0.907965963888549,0.0121679972077819,0.123090759548734,1.19511292856691,0.0984448095292786,0.328328064825526,0.00145920879074337,0.0920340361114527,0.140315331427206,0.212463520555874
566.986698669883,1.5425958066561,13.9493006433162,0.221178750410658,1.15876025153296,0.998538758792761,0.907964269732092,0.012047786497303,0.12234360102962,1.19354309708927,0.0994950725038692,0.329810257138325,0.00146124120723557,0.0920357302679096,0.14012284066828,0.212502215097838
567.116711671183,1.55584598582641,13.9705250002047,0.220216890414458,1.16599088519044,0.998536720270739,0.907962570176534,0.0119293477869357,0.121606077184003,1.19197293191719,0.100549851910494,0.331286933881635,0.00146327972925748,0.0920374298234673,0.139932265315409,0.212540561208349
567.246724672483,1.56914483763154,13.9914614863114,0.219260832576006,1.17321599316097,0.998534675666779,0.907960865240445,0.0118128071830037,0.120878025895224,1.19040247215463,0.101609082540563,0.332758069723847,0.00146532433321754,0.0920391347595569,0.139743422299509,0.212578562687902
567.376737673783,1.58249199740518,14.012110200925,0.218310558948626,1.18043534628474,0.998532625004632,0.907959154942532,0.0116981098799299,0.120159288296776,1.18883175671692,0.102672699821358,0.334223643166328,0.00146737499536395,0.0920408450574698,0.139556306530966,0.21261622329403
